Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z
1716,-2015.67,-454.635,977.373,11.0582,-1.73583,35.2979,-10.4477,-6.01068,-20.6494,11.0582,1.73583,-35.2979,-10.4477,6.01068,20.6494
1717,-2021.37,-452.26,977.972,11.3293,-1.50617,34.2225,-10.7514,-6.36194,-20.0187,11.3293,1.50617,-34.2225,-10.7514,6.36194,20.0187
1718,-2026.83,-450.163,978.531,11.596,-1.35275,33.2353,-11.0798,-6.62769,-19.4258,11.596,1.35275,-33.2353,-11.0798,6.62769,19.4258
1719,-2032.23,-448.008,979.134,11.7501,-1.30483,32.3563,-11.3753,-6.76866,-18.9392,11.7501,1.30483,-32.3563,-11.3753,6.76866,18.9392
1720,-2037.62,-446.142,979.895,11.9227,-1.23016,31.5027,-11.7635,-6.8591,-18.241,11.9227,1.23016,-31.5027,-11.7635,6.8591,18.241
1721,-2043.27,-444.291,980.693,12.0054,-1.11662,30.713,-12.0142,-6.8798,-17.5704,12.0054,1.11662,-30.713,-12.0142,6.8798,17.5704
1722,-2048.87,-442.673,981.469,12.0986,-0.93032,30.0149,-12.1712,-6.98817,-16.9632,12.0986,0.93032,-30.0149,-12.1712,6.98817,16.9632
1723,-2054.49,-441.124,982.179,12.0861,-0.80448,29.3294,-12.304,-7.00557,-16.3573,12.0861,0.80448,-29.3294,-12.304,7.00557,16.3573
1724,-2059.99,-439.56,982.848,12.03,-0.694706,28.6926,-12.3785,-7.02515,-15.8179,12.03,0.694706,-28.6926,-12.3785,7.02515,15.8179
1725,-2065.68,-438.09,983.337,11.9776,-0.499661,28.1663,-12.409,-7.1269,-15.366,11.9776,0.499661,-28.1663,-12.409,7.1269,15.366
1726,-2071.31,-436.732,983.608,11.9551,-0.395666,27.6927,-12.4992,-7.14105,-14.9714,11.9551,0.395666,-27.6927,-12.4992,7.14105,14.9714
1727,-2076.85,-435.584,983.748,11.919,-0.324959,27.3028,-12.6231,-7.13366,-14.6597,11.919,0.324959,-27.3028,-12.6231,7.13366,14.6597
1728,-2082.44,-434.481,983.767,11.9694,-0.229411,27.0585,-12.7685,-7.25156,-14.5425,11.9694,0.229411,-27.0585,-12.7685,7.25156,14.5425
1729,-2088.13,-433.484,983.728,12.0151,-0.202228,26.9218,-13.0011,-7.34052,-14.5435,12.0151,0.202228,-26.9218,-13.0011,7.34052,14.5435
1730,-2093.92,-432.578,983.658,12.1306,-0.180236,26.7975,-13.2534,-7.40987,-14.534,12.1306,0.180236,-26.7975,-13.2534,7.40987,14.534
1731,-2099.75,-431.807,983.531,12.2887,-0.135456,26.7023,-13.5562,-7.50686,-14.5889,12.2887,0.135456,-26.7023,-13.5562,7.50686,14.5889
1732,-2105.7,-431.078,983.349,12.4234,-0.138985,26.6236,-13.7861,-7.55935,-14.6066,12.4234,0.138985,-26.6236,-13.7861,7.55935,14.6066
1733,-2111.72,-430.455,983.193,12.6141,-0.0850601,26.5505,-14.1011,-7.65447,-14.5811,12.6141,0.0850601,-26.5505,-14.1011,7.65447,14.5811
1734,-2117.84,-429.896,982.876,12.7104,-0.117814,26.576,-14.2788,-7.64793,-14.7021,12.7104,0.117814,-26.576,-14.2788,7.64793,14.7021
1735,-2124.02,-429.372,982.534,12.8914,-0.0146976,26.488,-14.4778,-7.81778,-14.6873,12.8914,0.0146976,-26.488,-14.4778,7.81778,14.6873
1736,-2130.39,-429.005,982.01,13.0466,0.0440755,26.4547,-14.5889,-7.87801,-14.7047,13.0466,-0.0440755,-26.4547,-14.5889,7.87801,14.7047
1737,-2136.83,-428.724,981.455,13.138,0.101248,26.4002,-14.6076,-7.977,-14.7229,13.138,-0.101248,-26.4002,-14.6076,7.977,14.7229
1738,-2143.39,-428.669,980.818,13.2354,0.265263,26.2496,-14.5645,-8.04629,-14.5779,13.2354,-0.265263,-26.2496,-14.5645,8.04629,14.5779
1739,-2150.03,-428.697,980.042,13.1901,0.278718,26.1338,-14.3835,-7.92029,-14.599,13.1901,-0.278718,-26.1338,-14.3835,7.92029,14.599
1740,-2156.72,-428.842,979.167,13.2615,0.453177,25.9353,-14.2339,-7.96328,-14.4193,13.2615,-0.453177,-25.9353,-14.2339,7.96328,14.4193
1741,-2163.57,-429.087,978.246,13.2398,0.518705,25.838,-14.0495,-7.87277,-14.4173,13.2398,-0.518705,-25.838,-14.0495,7.87277,14.4173
1742,-2170.49,-429.441,977.2,13.2809,0.600972,25.6168,-13.9541,-7.8041,-14.2655,13.2809,-0.600972,-25.6168,-13.9541,7.8041,14.2655
1743,-2177.46,-429.998,976.256,13.3235,0.775433,25.5158,-13.7707,-7.77673,-14.2474,13.3235,-0.775433,-25.5158,-13.7707,7.77673,14.2474
1744,-2184.62,-430.561,975.569,13.3382,0.804401,25.3105,-13.5629,-7.6524,-14.0979,13.3382,-0.804401,-25.3105,-13.5629,7.6524,14.0979
1745,-2191.79,-431.292,975.26,13.2876,0.969792,25.2915,-13.226,-7.60765,-14.1677,13.2876,-0.969792,-25.2915,-13.226,7.60765,14.1677
1746,-2198.77,-431.898,975.256,13.2541,1.01763,25.1463,-12.9828,-7.48782,-14.1023,13.2541,-1.01763,-25.1463,-12.9828,7.48782,14.1023
1747,-2205.74,-432.297,975.312,13.2522,1.03843,25.0045,-12.8177,-7.45271,-14.0934,13.2522,-1.03843,-25.0045,-12.8177,7.45271,14.0934
1748,-2212.84,-432.309,975.416,13.2432,1.03241,24.8224,-12.7235,-7.50932,-14.0131,13.2432,-1.03241,-24.8224,-12.7235,7.50932,14.0131
1749,-2219.25,-432.782,975.722,13.187,0.99446,24.6794,-12.6271,-7.5261,-13.8885,13.187,-0.99446,-24.6794,-12.6271,7.5261,13.8885
1750,-2226.03,-432.912,975.927,13.1574,0.946293,24.5077,-12.6076,-7.38533,-13.8241,13.1574,-0.946293,-24.5077,-12.6076,7.38533,13.8241
1751,,,,13.1418,0.911278,24.4262,-12.6317,-7.33219,-13.6872,13.1418,-0.911278,-24.4262,-12.6317,7.33219,13.6872
1752,-2238.81,-433.602,976.071,13.2044,0.933869,24.3412,-12.7913,-7.28379,-13.4615,13.2044,-0.933869,-24.3412,-12.7913,7.28379,13.4615
1753,,,,13.2892,1.00686,24.4216,-12.9449,-7.39029,-13.2676,13.2892,-1.00686,-24.4216,-12.9449,7.39029,13.2676
1754,-2251.16,-434.426,976.195,13.4195,0.993609,24.3719,-13.2297,-7.15745,-12.9084,13.4195,-0.993609,-24.3719,-13.2297,7.15745,12.9084
1755,,,,13.4797,1.07942,24.4547,-13.345,-7.06024,-12.6962,13.4797,-1.07942,-24.4547,-13.345,7.06024,12.6962
1756,-2263.43,-435.243,976.616,13.5133,1.14201,24.3981,-13.4652,-6.87637,-12.4205,13.5133,-1.14201,-24.3981,-13.4652,6.87637,12.4205
1757,-2269.36,-435.213,977.013,13.4952,1.2377,24.5827,-13.4372,-6.93661,-12.5015,13.4952,-1.2377,-24.5827,-13.4372,6.93661,12.5015
1758,-2275.12,-434.975,977.567,13.4569,1.30564,24.6579,-13.4004,-6.99455,-12.5926,13.4569,-1.30564,-24.6579,-13.4004,6.99455,12.5926
1759,-2280.86,-434.531,978.169,13.3605,1.40666,24.8266,-13.2392,-7.26943,-12.8222,13.3605,-1.40666,-24.8266,-13.2392,7.26943,12.8222
1760,-2286.57,-434.231,978.842,13.2788,1.44909,24.903,-13.2109,-7.26916,-13.0061,13.2788,-1.44909,-24.903,-13.2109,7.26916,13.0061
1761,-2292.41,-433.832,979.422,13.1744,1.44246,24.9604,-13.0882,-7.2512,-13.1478,13.1744,-1.44246,-24.9604,-13.0882,7.2512,13.1478
1762,-2298.35,-433.543,979.92,13.1537,1.25118,24.8547,-13.2085,-7.01122,-13.053,13.1537,-1.25118,-24.8547,-13.2085,7.01122,13.053
1763,-2304.61,-433.239,980.331,13.1105,1.535,25.1073,-13.0092,-7.14355,-13.2955,13.1105,-1.535,-25.1073,-13.0092,7.14355,13.2955
1764,-2310.44,-432.878,980.532,13.1702,1.5309,25.0389,-13.1113,-7.12525,-13.1967,13.1702,-1.5309,-25.0389,-13.1113,7.12525,13.1967
1765,-2316.46,-432.443,980.725,13.2557,1.31713,24.8873,-13.3705,-6.86777,-13.0914,13.2557,-1.31713,-24.8873,-13.3705,6.86777,13.0914
1766,,,,,,,,,,,,,,,
1767,,,,13.4429,1.24975,24.7377,-13.7469,-6.83891,-12.8753,13.4429,-1.24975,-24.7377,-13.7469,6.83891,12.8753
1768,,,,13.5705,1.1952,24.7709,-14.0235,-6.85325,-12.8552,13.5705,-1.1952,-24.7709,-14.0235,6.85325,12.8552
1769,,,,13.679,1.33463,24.9224,-14.0646,-7.05141,-12.9985,13.679,-1.33463,-24.9224,-14.0646,7.05141,12.9985
1770,,,,13.8135,1.11462,24.7174,-14.3299,-6.90733,-12.8064,13.8135,-1.11462,-24.7174,-14.3299,6.90733,12.8064
1771,,,,13.9389,1.28101,24.9433,-14.3503,-7.18986,-12.8964,13.9389,-1.28101,-24.9433,-14.3503,7.18986,12.8964
1772,,,,13.9682,1.25957,25.0196,-14.4094,-7.19593,-12.9635,13.9682,-1.25957,-25.0196,-14.4094,7.19593,12.9635
1773,,,,14.0278,1.22101,24.9978,-14.5572,-7.29897,-12.9234,14.0278,-1.22101,-24.9978,-14.5572,7.29897,12.9234
1774,,,,14.1084,0.967823,24.8407,-14.7418,-7.06666,-12.7969,14.1084,-0.967823,-24.8407,-14.7418,7.06666,12.7969
1775,,,,14.0896,1.09272,25.0632,-14.6368,-7.21735,-12.9453,14.0896,-1.09272,-25.0632,-14.6368,7.21735,12.9453
1776,,,,14.146,1.03229,25.0033,-14.7413,-7.1799,-12.8927,14.146,-1.03229,-25.0033,-14.7413,7.1799,12.8927
1777,,,,14.2172,0.831898,24.7507,-14.9052,-6.98716,-12.6917,14.2172,-0.831898,-24.7507,-14.9052,6.98716,12.6917
1778,,,,14.239,0.707999,24.7565,-15.073,-6.9632,-12.7105,14.239,-0.707999,-24.7565,-15.073,6.9632,12.7105
1779,,,,14.1924,0.819499,24.9053,-14.9671,-7.08534,-12.8911,14.1924,-0.819499,-24.9053,-14.9671,7.08534,12.8911
1780,,,,14.2093,0.651132,24.6818,-14.9685,-6.88478,-12.8037,14.2093,-0.651132,-24.6818,-14.9685,6.88478,12.8037
1781,,,,14.221,0.671798,24.5482,-14.8556,-6.91647,-12.821,14.221,-0.671798,-24.5482,-14.8556,6.91647,12.821
1782,,,,14.2273,0.813403,24.6092,-14.6143,-7.07214,-12.9592,14.2273,-0.813403,-24.6092,-14.6143,7.07214,12.9592
1783,,,,14.2454,0.591263,24.3926,-14.5343,-6.90851,-12.9491,14.2454,-0.591263,-24.3926,-14.5343,6.90851,12.9491
1784,,,,14.2197,0.504209,24.2602,,,,14.2197,-0.504209,-24.2602,,,
1785,,,,14.1478,0.671607,24.3239,-13.9412,-7.02159,-13.2138,14.1478,-0.671607,-24.3239,-13.9412,7.02159,13.2138
1786,-2446.22,-398.223,974.949,14.1359,0.507722,24.0513,-13.78,-6.87051,-13.1119,14.1359,-0.507722,-24.0513,-13.78,6.87051,13.1119
1787,-2452.59,-395.058,974.895,14.0768,0.493619,23.8433,-13.4876,-6.85986,-13.0128,14.0768,-0.493619,-23.8433,-13.4876,6.85986,13.0128
1788,-2458.9,-392.054,975.353,14.0527,0.465957,23.7336,-13.303,-6.87933,-12.9688,14.0527,-0.465957,-23.7336,-13.303,6.87933,12.9688
1789,-2465.31,-389.162,975.892,14.1151,0.352717,23.6256,-13.3218,-6.81503,-12.961,14.1151,-0.352717,-23.6256,-13.3218,6.81503,12.961
1790,,,,14.2391,0.382497,23.3925,,,,14.2391,-0.382497,-23.3925,,,
1791,-2477.76,-383.946,977.32,14.307,0.364001,23.2456,-13.6125,-6.98272,-12.9597,14.307,-0.364001,-23.2456,-13.6125,6.98272,12.9597
1792,,,,,,,,,,,,,,,
1793,,,,,,,,,,,,,,,
1794,,,,,,,,,,,,,,,
1795,,,,,,,,,,,,,,,
1796,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,
1798,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,
1800,,,,,,,,,,,,,,,
1801,,,,,,,,,,,,,,,
1802,,,,,,,,,,,,,,,
1803,,,,,,,,,,,,,,,
1804,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,
1806,,,,,,,,,,,,,,,
1807,,,,,,,,,,,,,,,
1808,,,,,,,,,,,,,,,
1809,,,,,,,,,,,,,,,
1810,,,,,,,,,,,,,,,
1811,,,,,,,,,,,,,,,
1812,,,,,,,,,,,,,,,
1813,,,,,,,,,,,,,,,
1814,,,,,,,,,,,,,,,
1815,,,,,,,,,,,,,,,
1816,,,,,,,,,,,,,,,
1817,,,,,,,,,,,,,,,
1818,,,,,,,,,,,,,,,
1819,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,
1821,,,,,,,,,,,,,,,
1822,,,,,,,,,,,,,,,
1823,,,,,,,,,,,,,,,
1824,,,,,,,,,,,,,,,
1825,,,,,,,,,,,,,,,
1826,,,,,,,,,,,,,,,
1827,,,,,,,,,,,,,,,
1828,,,,,,,,,,,,,,,
1829,,,,,,,,,,,,,,,
1830,,,,,,,,,,,,,,,
1831,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,
1834,,,,,,,,,,,,,,,
1835,,,,,,,,,,,,,,,
1836,,,,,,,,,,,,,,,
1837,,,,,,,,,,,,,,,
1838,,,,,,,,,,,,,,,
1839,,,,,,,,,,,,,,,
1840,,,,,,,,,,,,,,,
1841,,,,,,,,,,,,,,,
1842,,,,,,,,,,,,,,,
1843,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,
1845,,,,,,,,,,,,,,,
1846,,,,,,,,,,,,,,,
1847,,,,,,,,,,,,,,,
1848,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,
1850,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,
1852,,,,,,,,,,,,,,,
1853,,,,,,,,,,,,,,,
1854,,,,,,,,,,,,,,,
1855,,,,,,,,,,,,,,,
1856,,,,,,,,,,,,,,,
1857,,,,,,,,,,,,,,,
1858,,,,,,,,,,,,,,,
1859,,,,,,,,,,,,,,,
1860,,,,,,,,,,,,,,,
1861,,,,,,,,,,,,,,,
1862,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,
1865,,,,,,,,,,,,,,,
1866,,,,,,,,,,,,,,,
1867,,,,,,,,,,,,,,,
1868,,,,,,,,,,,,,,,
1869,,,,,,,,,,,,,,,
1870,,,,,,,,,,,,,,,
1871,,,,,,,,,,,,,,,
1872,,,,,,,,,,,,,,,
1873,,,,,,,,,,,,,,,
1874,,,,,,,,,,,,,,,
1875,,,,,,,,,,,,,,,
1876,,,,,,,,,,,,,,,
1877,,,,,,,,,,,,,,,
1878,,,,,,,,,,,,,,,
1879,,,,,,,,,,,,,,,
1880,,,,,,,,,,,,,,,
1881,,,,,,,,,,,,,,,
1882,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,
1884,,,,,,,,,,,,,,,
1885,,,,,,,,,,,,,,,
1886,,,,,,,,,,,,,,,
1887,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,,
1889,,,,,,,,,,,,,,,
1890,,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,,
1892,,,,,,,,,,,,,,,
1893,,,,,,,,,,,,,,,
1894,,,,,,,,,,,,,,,
1895,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,
1897,,,,,,,,,,,,,,,
1898,,,,,,,,,,,,,,,
1899,,,,,,,,,,,,,,,
1900,,,,,,,,,,,,,,,
1901,,,,,,,,,,,,,,,
1902,,,,,,,,,,,,,,,
1903,,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,,
1905,,,,,,,,,,,,,,,
1906,,,,,,,,,,,,,,,
1907,,,,,,,,,,,,,,,
1908,,,,,,,,,,,,,,,
1909,,,,,,,,,,,,,,,
1910,,,,,,,,,,,,,,,
1911,,,,,,,,,,,,,,,
1912,,,,,,,,,,,,,,,
1913,,,,,,,,,,,,,,,
1914,,,,,,,,,,,,,,,
1915,,,,,,,,,,,,,,,
1916,,,,,,,,,,,,,,,
1917,,,,,,,,,,,,,,,
1918,,,,,,,,,,,,,,,
1919,,,,,,,,,,,,,,,
1920,,,,,,,,,,,,,,,
1921,,,,,,,,,,,,,,,
1922,,,,,,,,,,,,,,,
1923,,,,,,,,,,,,,,,
1924,,,,,,,,,,,,,,,
1925,,,,,,,,,,,,,,,
1926,,,,,,,,,,,,,,,
1927,,,,,,,,,,,,,,,
1928,,,,,,,,,,,,,,,
1929,,,,,,,,,,,,,,,
1930,,,,,,,,,,,,,,,
1931,,,,,,,,,,,,,,,
1932,,,,,,,,,,,,,,,
1933,,,,,,,,,,,,,,,
1934,,,,,,,,,,,,,,,
1935,,,,,,,,,,,,,,,
1936,,,,,,,,,,,,,,,
1937,,,,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,
1939,,,,,,,,,,,,,,,
1940,,,,,,,,,,,,,,,
1941,,,,,,,,,,,,,,,
1942,,,,,,,,,,,,,,,
1943,,,,,,,,,,,,,,,
1944,,,,,,,,,,,,,,,
1945,,,,,,,,,,,,,,,
1946,,,,,,,,,,,,,,,
1947,,,,,,,,,,,,,,,
1948,,,,,,,,,,,,,,,
1949,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,,
1951,,,,,,,,,,,,,,,
1952,,,,,,,,,,,,,,,
1953,,,,,,,,,,,,,,,
1954,,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,
1956,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,,
1958,,,,,,,,,,,,,,,
1959,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,,
1962,,,,,,,,,,,,,,,
1963,,,,,,,,,,,,,,,
1964,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,,
1967,,,,,,,,,,,,,,,
1968,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,,
1970,,,,,,,,,,,,,,,
1971,,,,,,,,,,,,,,,
1972,,,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,,
1975,,,,,,,,,,,,,,,
1976,,,,,,,,,,,,,,,
1977,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,
2020,,,,,,,,,,,,,,,
2021,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,
2023,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,
2025,,,,,,,,,,,,,,,
2026,,,,,,,,,,,,,,,
2027,,,,,,,,,,,,,,,
2028,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,
2031,,,,,,,,,,,,,,,
2032,,,,,,,,,,,,,,,
2033,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,
2038,,,,,,,,,,,,,,,
2039,,,,,,,,,,,,,,,
2040,,,,,,,,,,,,,,,
2041,,,,,,,,,,,,,,,
2042,,,,,,,,,,,,,,,
2043,,,,,,,,,,,,,,,
2044,,,,,,,,,,,,,,,
2045,,,,,,,,,,,,,,,
2046,,,,,,,,,,,,,,,
2047,,,,,,,,,,,,,,,
2048,,,,,,,,,,,,,,,
2049,,,,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,
2051,,,,,,,,,,,,,,,
2052,,,,,,,,,,,,,,,
2053,,,,,,,,,,,,,,,
2054,,,,,,,,,,,,,,,
2055,,,,,,,,,,,,,,,
2056,,,,,,,,,,,,,,,
2057,,,,,,,,,,,,,,,
2058,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,
2060,,,,,,,,,,,,,,,
2061,,,,,,,,,,,,,,,
2062,,,,,,,,,,,,,,,
2063,,,,,,,,,,,,,,,
2064,,,,,,,,,,,,,,,
2065,,,,,,,,,,,,,,,
2066,,,,,,,,,,,,,,,
2067,,,,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,
2069,,,,,,,,,,,,,,,
2070,,,,,,,,,,,,,,,
2071,,,,,,,,,,,,,,,
2072,,,,,,,,,,,,,,,
2073,,,,,,,,,,,,,,,
2074,,,,,,,,,,,,,,,
2075,,,,,,,,,,,,,,,
2076,,,,,,,,,,,,,,,
2077,,,,,,,,,,,,,,,
2078,,,,,,,,,,,,,,,
2079,,,,,,,,,,,,,,,
2080,,,,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,
2084,,,,,,,,,,,,,,,
2085,,,,,,,,,,,,,,,
2086,,,,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,
2088,,,,,,,,,,,,,,,
2089,,,,,,,,,,,,,,,
2090,,,,,,,,,,,,,,,
2091,,,,,,,,,,,,,,,
2092,,,,,,,,,,,,,,,
2093,,,,,,,,,,,,,,,
2094,,,,,,,,,,,,,,,
2095,,,,,,,,,,,,,,,
2096,,,,,,,,,,,,,,,
2097,,,,,,,,,,,,,,,
2098,,,,,,,,,,,,,,,
2099,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,
2101,,,,,,,,,,,,,,,
2102,,,,,,,,,,,,,,,
2103,,,,,,,,,,,,,,,
2104,,,,,,,,,,,,,,,
2105,,,,,,,,,,,,,,,
2106,,,,,,,,,,,,,,,
2107,,,,,,,,,,,,,,,
2108,,,,,,,,,,,,,,,
2109,,,,,,,,,,,,,,,
2110,,,,,,,,,,,,,,,
2111,,,,,,,,,,,,,,,
2112,,,,,,,,,,,,,,,
2113,,,,,,,,,,,,,,,
2114,,,,,,,,,,,,,,,
2115,,,,,,,,,,,,,,,
2116,,,,,,,,,,,,,,,
2117,,,,,,,,,,,,,,,
2118,,,,,,,,,,,,,,,
2119,,,,,,,,,,,,,,,
2120,,,,,,,,,,,,,,,
2121,,,,,,,,,,,,,,,
2122,,,,,,,,,,,,,,,
2123,,,,,,,,,,,,,,,
2124,,,,,,,,,,,,,,,
2125,,,,,,,,,,,,,,,
2126,,,,,,,,,,,,,,,
2127,,,,,,,,,,,,,,,
2128,,,,,,,,,,,,,,,
2129,,,,,,,,,,,,,,,
2130,,,,,,,,,,,,,,,
2131,,,,,,,,,,,,,,,
2132,,,,,,,,,,,,,,,
2133,,,,,,,,,,,,,,,
2134,,,,,,,,,,,,,,,
2135,,,,,,,,,,,,,,,
2136,,,,,,,,,,,,,,,
2137,,,,,,,,,,,,,,,
2138,,,,,,,,,,,,,,,
2139,,,,,,,,,,,,,,,
2140,,,,,,,,,,,,,,,
2141,,,,,,,,,,,,,,,
2142,,,,,,,,,,,,,,,
2143,,,,,,,,,,,,,,,
2144,,,,,,,,,,,,,,,
2145,,,,,,,,,,,,,,,
2146,,,,,,,,,,,,,,,
2147,,,,,,,,,,,,,,,
2148,,,,,,,,,,,,,,,
2149,,,,,,,,,,,,,,,
2150,,,,,,,,,,,,,,,
2151,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,
2153,,,,,,,,,,,,,,,
2154,,,,,,,,,,,,,,,
2155,,,,,,,,,,,,,,,
2156,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,
2158,,,,,,,,,,,,,,,
2159,,,,,,,,,,,,,,,
2160,,,,,,,,,,,,,,,
2161,,,,,,,,,,,,,,,
2162,,,,,,,,,,,,,,,
2163,,,,,,,,,,,,,,,
2164,,,,,,,,,,,,,,,
2165,,,,,,,,,,,,,,,
2166,,,,,,,,,,,,,,,
2167,,,,,,,,,,,,,,,
2168,,,,,,,,,,,,,,,
2169,,,,,,,,,,,,,,,
2170,,,,,,,,,,,,,,,
2171,,,,,,,,,,,,,,,
2172,,,,,,,,,,,,,,,
2173,,,,,,,,,,,,,,,
2174,,,,,,,,,,,,,,,
2175,,,,,,,,,,,,,,,
2176,,,,,,,,,,,,,,,
2177,,,,,,,,,,,,,,,
2178,,,,,,,,,,,,,,,
2179,,,,,,,,,,,,,,,
2180,,,,,,,,,,,,,,,
2181,,,,,,,,,,,,,,,
2182,,,,,,,,,,,,,,,
2183,,,,,,,,,,,,,,,
2184,,,,,,,,,,,,,,,
2185,,,,,,,,,,,,,,,
2186,,,,,,,,,,,,,,,
2187,,,,,,,,,,,,,,,
2188,,,,,,,,,,,,,,,
2189,,,,,,,,,,,,,,,
2190,,,,,,,,,,,,,,,
2191,,,,,,,,,,,,,,,
2192,,,,,,,,,,,,,,,
2193,,,,,,,,,,,,,,,
2194,,,,,,,,,,,,,,,
2195,,,,,,,,,,,,,,,
2196,,,,,,,,,,,,,,,
2197,,,,,,,,,,,,,,,
2198,,,,,,,,,,,,,,,
2199,,,,,,,,,,,,,,,
2200,,,,,,,,,,,,,,,
2201,,,,,,,,,,,,,,,
2202,,,,,,,,,,,,,,,
2203,,,,,,,,,,,,,,,
2204,,,,,,,,,,,,,,,
2205,,,,,,,,,,,,,,,
2206,,,,,,,,,,,,,,,
2207,,,,,,,,,,,,,,,
2208,,,,,,,,,,,,,,,
2209,,,,,,,,,,,,,,,
2210,,,,,,,,,,,,,,,
2211,,,,,,,,,,,,,,,
2212,,,,,,,,,,,,,,,
2213,,,,,,,,,,,,,,,
2214,,,,,,,,,,,,,,,
2215,,,,,,,,,,,,,,,
2216,,,,,,,,,,,,,,,
2217,,,,,,,,,,,,,,,
2218,,,,,,,,,,,,,,,
2219,,,,,,,,,,,,,,,
2220,,,,,,,,,,,,,,,
2221,,,,,,,,,,,,,,,
2222,,,,,,,,,,,,,,,
2223,,,,,,,,,,,,,,,
2224,,,,,,,,,,,,,,,
2225,,,,,,,,,,,,,,,
2226,,,,,,,,,,,,,,,
