Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z
2736,590.26,845.51,927.144,-1.91035,-8.62133,195.057,-3.52719,-10.4954,-7.594,-1.91035,8.62133,-195.057,-3.52719,10.4954,7.594
2737,592.948,845.075,927.005,-1.85545,-8.62964,195.108,-3.64198,-10.5275,-7.59476,-1.85545,8.62964,-195.108,-3.64198,10.5275,7.59476
2738,595.789,844.566,926.835,-1.76025,-8.61172,195.13,-3.64593,-10.5645,-7.57726,-1.76025,8.61172,-195.13,-3.64593,10.5645,7.57726
2739,598.751,844.085,926.74,-1.64572,-8.57641,195.165,-3.68675,-10.517,-7.50451,-1.64572,8.57641,-195.165,-3.68675,10.517,7.50451
2740,601.836,843.592,926.694,-1.50123,-8.57199,195.278,-3.65677,-10.5,-7.49373,-1.50123,8.57199,-195.278,-3.65677,10.5,7.49373
2741,604.961,843.065,926.769,-1.40126,-8.61294,195.354,-3.66003,-10.4843,-7.47244,-1.40126,8.61294,-195.354,-3.66003,10.4843,7.47244
2742,608.188,842.489,926.857,-1.23511,-8.641,195.413,-3.57478,-10.4923,-7.46909,-1.23511,8.641,-195.413,-3.57478,10.4923,7.46909
2743,611.466,841.863,927.003,-1.08685,-8.60845,195.478,-3.53843,-10.4332,-7.54803,-1.08685,8.60845,-195.478,-3.53843,10.4332,7.54803
2744,614.791,841.223,927.225,-0.858895,-8.57804,195.54,-3.40072,-10.3845,-7.61348,-0.858895,8.57804,-195.54,-3.40072,10.3845,7.61348
2745,618.223,840.585,927.563,-0.702156,-8.66777,195.621,-3.30666,-10.4567,-7.66724,-0.702156,8.66777,-195.621,-3.30666,10.4567,7.66724
2746,621.851,839.943,927.957,-0.46033,-8.6579,195.67,-3.12988,-10.4062,-7.76864,-0.46033,8.6579,-195.67,-3.12988,10.4062,7.76864
2747,625.565,839.244,928.336,-0.251841,-8.75119,195.722,-2.9479,-10.4123,-7.86273,-0.251841,8.75119,-195.722,-2.9479,10.4123,7.86273
2748,629.392,838.456,928.732,-0.031164,-8.82028,195.714,-2.77437,-10.4618,-7.97731,-0.031164,8.82028,-195.714,-2.77437,10.4618,7.97731
2749,633.284,837.706,929.086,0.145678,-8.94447,195.682,-2.59487,-10.514,-8.04064,0.145678,8.94447,-195.682,-2.59487,10.514,8.04064
2750,637.258,836.946,929.46,0.329281,-8.99626,195.664,-2.48017,-10.5197,-8.08056,0.329281,8.99626,-195.664,-2.48017,10.5197,8.08056
2751,641.449,836.098,929.768,0.518401,-9.03371,195.607,-2.28318,-10.5195,-8.15019,0.518401,9.03371,-195.607,-2.28318,10.5195,8.15019
2752,645.743,835.257,930.157,0.654871,-9.07465,195.547,-2.1912,-10.5208,-8.17214,0.654871,9.07465,-195.547,-2.1912,10.5208,8.17214
2753,650.137,834.376,930.487,0.770243,-9.13405,195.464,-2.07762,-10.5355,-8.22116,0.770243,9.13405,-195.464,-2.07762,10.5355,8.22116
2754,654.624,833.326,930.698,0.814745,-9.10975,195.429,-1.96348,-10.4345,-8.27167,0.814745,9.10975,-195.429,-1.96348,10.4345,8.27167
2755,659.277,832.263,931.049,0.818962,-9.12226,195.307,-2.03758,-10.4433,-8.30427,0.818962,9.12226,-195.307,-2.03758,10.4433,8.30427
2756,664.007,831.158,931.264,0.757791,-9.2061,195.222,-2.05294,-10.5395,-8.366,0.757791,9.2061,-195.222,-2.05294,10.5395,8.366
2757,668.785,829.968,931.412,0.728916,-9.23238,195.188,-2.03172,-10.6001,-8.48011,0.728916,9.23238,-195.188,-2.03172,10.6001,8.48011
2758,673.673,828.724,931.514,0.666342,-9.1795,195.124,-2.0614,-10.5574,-8.5056,0.666342,9.1795,-195.124,-2.0614,10.5574,8.5056
2759,678.789,827.533,931.526,0.583189,-9.1981,195.041,-2.0698,-10.5216,-8.51298,0.583189,9.1981,-195.041,-2.0698,10.5216,8.51298
2760,684.085,826.205,931.575,0.485941,-9.24635,194.957,-2.12839,-10.5559,-8.54697,0.485941,9.24635,-194.957,-2.12839,10.5559,8.54697
2761,689.534,824.79,931.43,0.348288,-9.29193,194.851,-2.13762,-10.6092,-8.55272,0.348288,9.29193,-194.851,-2.13762,10.6092,8.55272
2762,695.18,823.347,931.263,0.240447,-9.31378,194.766,-2.13848,-10.6249,-8.63748,0.240447,9.31378,-194.766,-2.13848,10.6249,8.63748
2763,700.826,821.771,931.013,0.0850768,-9.34288,194.649,-2.14174,-10.6624,-8.66824,0.0850768,9.34288,-194.649,-2.14174,10.6624,8.66824
2764,706.751,820.051,930.804,-0.0750747,-9.33143,194.596,-2.12894,-10.6827,-8.68259,-0.0750747,9.33143,-194.596,-2.12894,10.6827,8.68259
2765,712.83,818.333,930.905,-0.215855,-9.31889,194.464,-2.16345,-10.6612,-8.6528,-0.215855,9.31889,-194.464,-2.16345,10.6612,8.6528
2766,719.016,816.621,931.199,-0.419611,-9.3178,194.371,-2.26938,-10.6638,-8.60222,-0.419611,9.3178,-194.371,-2.26938,10.6638,8.60222
2767,725.312,814.852,931.626,-0.626359,-9.38184,194.309,-2.41001,-10.7622,-8.52793,-0.626359,9.38184,-194.309,-2.41001,10.7622,8.52793
2768,731.625,813.091,931.982,-0.814775,-9.32322,194.206,-2.55559,-10.7279,-8.37043,-0.814775,9.32322,-194.206,-2.55559,10.7279,8.37043
2769,738.027,811.422,932.396,-0.992217,-9.32613,194.181,-2.71308,-10.7347,-8.23405,-0.992217,9.32613,-194.181,-2.71308,10.7347,8.23405
2770,744.379,809.82,932.792,-1.13709,-9.29713,194.16,-2.85518,-10.7118,-8.00937,-1.13709,9.29713,-194.16,-2.85518,10.7118,8.00937
2771,750.778,808.275,933.043,-1.18834,-9.23532,194.165,-2.82171,-10.6057,-7.78785,-1.18834,9.23532,-194.165,-2.82171,10.6057,7.78785
2772,757.224,806.653,933.272,-1.24816,-9.15722,194.167,-2.86175,-10.5159,-7.60134,-1.24816,9.15722,-194.167,-2.86175,10.5159,7.60134
2773,763.604,805.041,933.49,-1.39256,-9.10239,194.123,-3.04284,-10.5409,-7.48357,-1.39256,9.10239,-194.123,-3.04284,10.5409,7.48357
2774,769.818,803.537,933.428,-1.49665,-8.98757,194.092,-3.20224,-10.4568,-7.42228,-1.49665,8.98757,-194.092,-3.20224,10.4568,7.42228
2775,775.844,802.023,933.244,-1.61647,-8.91495,194.07,-3.39692,-10.4959,-7.47379,-1.61647,8.91495,-194.07,-3.39692,10.4959,7.47379
2776,782.036,800.577,933.014,-1.69175,-8.81962,194.022,-3.54753,-10.5409,-7.47672,-1.69175,8.81962,-194.022,-3.54753,10.5409,7.47672
2777,788.105,799.271,932.882,-1.69904,-8.75418,193.98,-3.72361,-10.5729,-7.46226,-1.69904,8.75418,-193.98,-3.72361,10.5729,7.46226
2778,794.278,797.96,932.752,-1.71857,-8.64597,193.862,-3.88358,-10.5288,-7.35677,-1.71857,8.64597,-193.862,-3.88358,10.5288,7.35677
2779,800.409,796.799,932.827,-1.70621,-8.5458,193.75,-4.06603,-10.5057,-7.21228,-1.70621,8.5458,-193.75,-4.06603,10.5057,7.21228
2780,806.362,795.8,933.039,-1.63217,-8.49997,193.598,-4.1962,-10.5134,-7.05225,-1.63217,8.49997,-193.598,-4.1962,10.5134,7.05225
2781,812.283,794.922,933.342,-1.49082,-8.43265,193.506,-4.38625,-10.4562,-6.94477,-1.49082,8.43265,-193.506,-4.38625,10.4562,6.94477
2782,818.242,794.19,933.668,-1.30303,-8.4005,193.401,-4.40331,-10.4189,-6.8206,-1.30303,8.4005,-193.401,-4.40331,10.4189,6.8206
2783,824.2,793.524,934.025,-1.0533,-8.31092,193.323,-4.40105,-10.2862,-6.74814,-1.0533,8.31092,-193.323,-4.40105,10.2862,6.74814
2784,830.336,792.856,934.329,-0.843311,-8.32456,193.204,-4.34115,-10.2625,-6.60074,-0.843311,8.32456,-193.204,-4.34115,10.2625,6.60074
2785,836.525,792.196,934.523,-0.627627,-8.32603,193.099,-4.28584,-10.2622,-6.49167,-0.627627,8.32603,-193.099,-4.28584,10.2622,6.49167
2786,842.694,791.635,934.576,-0.479883,-8.21638,192.975,-4.31483,-10.1697,-6.26727,-0.479883,8.21638,-192.975,-4.31483,10.1697,6.26727
2787,848.842,791.109,934.513,-0.330912,-8.15599,192.896,-4.40703,-10.1202,-6.08056,-0.330912,8.15599,-192.896,-4.40703,10.1202,6.08056
2788,855.053,790.807,934.285,-0.19017,-8.09319,192.839,-4.40953,-10.0501,-5.90287,-0.19017,8.09319,-192.839,-4.40953,10.0501,5.90287
2789,861.27,790.66,934.084,-0.083175,-8.0753,192.814,-4.48945,-9.99641,-5.73208,-0.083175,8.0753,-192.814,-4.48945,9.99641,5.73208
2790,867.59,790.563,933.849,-0.0269735,-8.021,192.784,-4.64629,-9.92252,-5.48142,-0.0269735,8.021,-192.784,-4.64629,9.92252,5.48142
2791,873.985,790.509,933.617,-0.0283606,-8.03882,192.761,-4.81778,-9.89205,-5.25959,-0.0283606,8.03882,-192.761,-4.81778,9.89205,5.25959
2792,880.468,790.504,933.366,-0.0195693,-8.08778,192.726,-5.0028,-9.93102,-4.95425,-0.0195693,8.08778,-192.726,-5.0028,9.93102,4.95425
2793,886.952,790.674,933.082,0.109615,-8.06104,192.77,-5.0906,-9.82211,-4.60509,0.109615,8.06104,-192.77,-5.0906,9.82211,4.60509
2794,893.601,790.987,932.75,0.217606,-8.10457,192.817,-5.07719,-9.8034,-4.34325,0.217606,8.10457,-192.817,-5.07719,9.8034,4.34325
2795,900.135,791.446,932.374,0.377913,-8.11851,192.887,-5.05513,-9.69065,-3.95881,0.377913,8.11851,-192.887,-5.05513,9.69065,3.95881
2796,906.701,792.149,932.006,0.522609,-8.19616,192.98,-4.98395,-9.61071,-3.63463,0.522609,8.19616,-192.98,-4.98395,9.61071,3.63463
2797,913.409,792.836,931.568,0.65725,-8.25172,193.064,-4.89473,-9.55688,-3.21601,0.65725,8.25172,-193.064,-4.89473,9.55688,3.21601
2798,920.247,793.601,930.974,0.756622,-8.3808,193.2,-4.74917,-9.5746,-2.9008,0.756622,8.3808,-193.2,-4.74917,9.5746,2.9008
2799,927.115,794.527,930.306,0.801487,-8.46222,193.331,-4.61269,-9.52625,-2.60458,0.801487,8.46222,-193.331,-4.61269,9.52625,2.60458
2800,933.989,795.409,929.604,0.907261,-8.54651,193.536,-4.37282,-9.53246,-2.41084,0.907261,8.54651,-193.536,-4.37282,9.53246,2.41084
2801,940.8,796.6,928.872,0.974562,-8.59536,193.78,-4.21017,-9.48915,-2.25668,0.974562,8.59536,-193.78,-4.21017,9.48915,2.25668
2802,947.788,797.809,928.047,0.995203,-8.64636,194.018,-3.96564,-9.4983,-2.09916,0.995203,8.64636,-194.018,-3.96564,9.4983,2.09916
2803,954.906,799.217,927.185,1.00935,-8.78038,194.318,-3.67605,-9.51822,-2.05317,1.00935,8.78038,-194.318,-3.67605,9.51822,2.05317
2804,962.027,800.784,926.249,0.979518,-8.88134,194.605,-3.45573,-9.50894,-1.94224,0.979518,8.88134,-194.605,-3.45573,9.50894,1.94224
2805,969.138,802.537,925.418,0.944736,-8.99861,194.891,-3.23433,-9.54943,-1.93186,0.944736,8.99861,-194.891,-3.23433,9.54943,1.93186
2806,976.19,804.417,924.427,0.893501,-9.07537,195.134,-2.91999,-9.51468,-1.8727,0.893501,9.07537,-195.134,-2.91999,9.51468,1.8727
2807,983.251,806.343,923.803,0.944407,-9.14641,195.457,-2.61211,-9.5438,-1.99341,0.944407,9.14641,-195.457,-2.61211,9.5438,1.99341
2808,990.514,808.428,923.488,0.939263,-9.21706,195.69,-2.23275,-9.47722,-1.98763,0.939263,9.21706,-195.69,-2.23275,9.47722,1.98763
2809,997.825,810.482,923.677,0.969058,-9.3568,195.903,-1.92107,-9.57857,-2.06143,0.969058,9.3568,-195.903,-1.92107,9.57857,2.06143
2810,1005.14,812.657,924.05,0.869063,-9.37322,196.09,-1.73276,-9.49019,-2.15536,0.869063,9.37322,-196.09,-1.73276,9.49019,2.15536
2811,1012.57,814.701,924.641,0.768107,-9.40455,196.216,-1.5861,-9.50452,-2.25213,0.768107,9.40455,-196.216,-1.5861,9.50452,2.25213
2812,1019.81,816.787,925.247,0.659512,-9.42803,196.361,-1.46303,-9.63935,-2.46979,0.659512,9.42803,-196.361,-1.46303,9.63935,2.46979
2813,1026.92,818.846,925.889,0.617237,-9.32731,196.448,-1.4085,-9.66296,-2.62627,0.617237,9.32731,-196.448,-1.4085,9.66296,2.62627
2814,1034.04,820.874,926.351,0.469911,-9.22846,196.511,-1.49102,-9.74172,-2.79018,0.469911,9.22846,-196.511,-1.49102,9.74172,2.79018
2815,1041.17,822.799,926.839,0.251079,-9.25289,196.536,-1.67635,-9.87574,-2.8831,0.251079,9.25289,-196.536,-1.67635,9.87574,2.8831
2816,1048.37,824.778,927.128,-0.0283933,-9.20364,196.561,-1.89345,-9.94753,-2.8761,-0.0283933,9.20364,-196.561,-1.89345,9.94753,2.8761
2817,1055.47,826.769,927.249,-0.367956,-9.13099,196.579,-2.25651,-9.93822,-2.74705,-0.367956,9.13099,-196.579,-2.25651,9.93822,2.74705
2818,1062.52,828.783,927.23,-0.619693,-9.05419,196.624,-2.45979,-9.8406,-2.59973,-0.619693,9.05419,-196.624,-2.45979,9.8406,2.59973
2819,1069.49,830.703,927.049,-0.803168,-8.95099,196.638,-2.59053,-9.68567,-2.3796,-0.803168,8.95099,-196.638,-2.59053,9.68567,2.3796
2820,1076.24,832.641,926.857,-0.90311,-8.84546,196.689,-2.68683,-9.50204,-2.19847,-0.90311,8.84546,-196.689,-2.68683,9.50204,2.19847
2821,1082.94,834.417,926.585,-0.953961,-8.75688,196.659,-2.65349,-9.37028,-2.11899,-0.953961,8.75688,-196.659,-2.65349,9.37028,2.11899
2822,1089.44,836.119,926.379,-0.988568,-8.72972,196.635,-2.71607,-9.33474,-2.10192,-0.988568,8.72972,-196.635,-2.71607,9.33474,2.10192
2823,1095.9,837.59,926.179,-0.954601,-8.73695,196.553,-2.65741,-9.35973,-2.20826,-0.954601,8.73695,-196.553,-2.65741,9.35973,2.20826
2824,1102.29,838.907,925.888,-0.927614,-8.72914,196.465,-2.55699,-9.41544,-2.32767,-0.927614,8.72914,-196.465,-2.55699,9.41544,2.32767
2825,1108.41,840.194,925.546,-0.828999,-8.77163,196.404,-2.42225,-9.48072,-2.46098,-0.828999,8.77163,-196.404,-2.42225,9.48072,2.46098
2826,1114.38,841.288,925.225,-0.725153,-8.73794,196.344,-2.34316,-9.49545,-2.54079,-0.725153,8.73794,-196.344,-2.34316,9.49545,2.54079
2827,1120.16,842.375,924.895,-0.634369,-8.74572,196.257,-2.23752,-9.52254,-2.57307,-0.634369,8.74572,-196.257,-2.23752,9.52254,2.57307
2828,1125.77,843.37,924.554,-0.551938,-8.71845,196.284,-2.14368,-9.54478,-2.56917,-0.551938,8.71845,-196.284,-2.14368,9.54478,2.56917
2829,1131.32,844.437,924.287,-0.536793,-8.71995,196.276,-2.12499,-9.48537,-2.53905,-0.536793,8.71995,-196.276,-2.12499,9.48537,2.53905
2830,1136.63,845.359,924.044,-0.454287,-8.71813,196.277,-2.01272,-9.41005,-2.57206,-0.454287,8.71813,-196.277,-2.01272,9.41005,2.57206
2831,1141.78,846.152,923.931,-0.38439,-8.73535,196.295,-1.96574,-9.45793,-2.52118,-0.38439,8.73535,-196.295,-1.96574,9.45793,2.52118
2832,1146.77,846.929,923.818,-0.2686,-8.70714,196.363,-1.86897,-9.36035,-2.62753,-0.2686,8.70714,-196.363,-1.86897,9.36035,2.62753
2833,1151.61,847.588,923.674,-0.122277,-8.82815,196.401,-1.6225,-9.46705,-2.77165,-0.122277,8.82815,-196.401,-1.6225,9.46705,2.77165
2834,1156.28,848.165,923.538,-0.0082566,-8.77774,196.397,-1.4888,-9.41194,-2.84126,-0.0082566,8.77774,-196.397,-1.4888,9.41194,2.84126
2835,1160.94,848.592,923.297,0.15988,-8.8031,196.421,-1.23393,-9.38623,-2.95871,0.15988,8.8031,-196.421,-1.23393,9.38623,2.95871
2836,1165.54,849.048,923.048,0.221674,-8.83387,196.43,-1.10441,-9.36301,-3.01078,0.221674,8.83387,-196.43,-1.10441,9.36301,3.01078
2837,1169.92,849.429,922.807,0.24657,-8.90136,196.423,-1.01346,-9.39227,-3.07303,0.24657,8.90136,-196.423,-1.01346,9.39227,3.07303
2838,1174.04,849.72,922.568,0.254276,-8.92978,196.481,-0.900485,-9.41747,-3.1946,0.254276,8.92978,-196.481,-0.900485,9.41747,3.1946
2839,1177.95,850.07,922.269,0.18538,-8.90618,196.488,-0.922405,-9.38698,-3.14918,0.18538,8.90618,-196.488,-0.922405,9.38698,3.14918
2840,1181.71,850.191,922.05,0.140973,-8.82995,196.547,-0.964583,-9.3972,-3.17652,0.140973,8.82995,-196.547,-0.964583,9.3972,3.17652
2841,1185.27,850.394,921.829,-0.00924958,-8.8063,196.633,-1.08536,-9.38397,-3.1412,-0.00924958,8.8063,-196.633,-1.08536,9.38397,3.1412
2842,1188.68,850.388,921.581,-0.208564,-8.83116,196.649,-1.23277,-9.5142,-3.06194,-0.208564,8.83116,-196.649,-1.23277,9.5142,3.06194
2843,1192.03,850.373,921.373,-0.430997,-8.79974,196.732,-1.43112,-9.54265,-3.00042,-0.430997,8.79974,-196.732,-1.43112,9.54265,3.00042
2844,1195.23,850.303,921.163,-0.553607,-8.72502,196.879,-1.56694,-9.53193,-2.98616,-0.553607,8.72502,-196.879,-1.56694,9.53193,2.98616
2845,1198.21,850.08,920.926,-0.621773,-8.60022,196.992,-1.66165,-9.5036,-2.95673,-0.621773,8.60022,-196.992,-1.66165,9.5036,2.95673
2846,1201.28,849.869,920.704,-0.665286,-8.46304,197.117,-1.70533,-9.41565,-3.00067,-0.665286,8.46304,-197.117,-1.70533,9.41565,3.00067
2847,1204.22,849.595,920.403,-0.805793,-8.46718,197.287,-1.75792,-9.47164,-2.99203,-0.805793,8.46718,-197.287,-1.75792,9.47164,2.99203
2848,1207.2,849.229,920.219,-0.958019,-8.43823,197.464,-1.89151,-9.52981,-2.98393,-0.958019,8.43823,-197.464,-1.89151,9.52981,2.98393
2849,1210.18,848.699,920.079,-0.962004,-8.32474,197.578,-1.90351,-9.4671,-2.97796,-0.962004,8.32474,-197.578,-1.90351,9.4671,2.97796
2850,1213.12,848.124,919.876,-1.09427,-8.32914,197.727,-1.96305,-9.502,-3.00742,-1.09427,8.32914,-197.727,-1.96305,9.502,3.00742
2851,1215.94,847.48,919.602,-1.05604,-8.19239,197.91,-1.95001,-9.36787,-3.03466,-1.05604,8.19239,-197.91,-1.95001,9.36787,3.03466
2852,1218.75,846.707,919.351,-1.11435,-8.16793,198.057,-1.95012,-9.43485,-3.01465,-1.11435,8.16793,-198.057,-1.95012,9.43485,3.01465
2853,1221.46,845.847,919.1,-1.25522,-8.09588,198.193,-2.06097,-9.45569,-2.99561,-1.25522,8.09588,-198.193,-2.06097,9.45569,2.99561
2854,1224.29,844.804,918.969,-1.40249,-7.98601,198.35,-2.23664,-9.44279,-2.97204,-1.40249,7.98601,-198.35,-2.23664,9.44279,2.97204
2855,1227.08,843.719,918.806,-1.45339,-7.94961,198.535,-2.28001,-9.44517,-3.00189,-1.45339,7.94961,-198.535,-2.28001,9.44517,3.00189
2856,1229.92,842.57,918.682,-1.55931,-7.97289,198.699,-2.34995,-9.53823,-2.94943,-1.55931,7.97289,-198.699,-2.34995,9.53823,2.94943
2857,1232.77,841.317,918.552,-1.64943,-7.8771,198.92,-2.44095,-9.49118,-2.96847,-1.64943,7.8771,-198.92,-2.44095,9.49118,2.96847
2858,1235.45,839.93,918.411,-1.69075,-7.82929,199.09,-2.4895,-9.52121,-2.89333,-1.69075,7.82929,-199.09,-2.4895,9.52121,2.89333
2859,1238.28,838.488,918.315,-1.81665,-7.75344,199.273,-2.65406,-9.49006,-2.85979,-1.81665,7.75344,-199.273,-2.65406,9.49006,2.85979
2860,1241.15,836.86,918.189,-1.85597,-7.72505,199.474,-2.64179,-9.53498,-2.85873,-1.85597,7.72505,-199.474,-2.64179,9.53498,2.85873
2861,1243.98,835.099,918.141,-1.90622,-7.58332,199.647,-2.73532,-9.42442,-2.85388,-1.90622,7.58332,-199.647,-2.73532,9.42442,2.85388
2862,1246.91,833.266,918.081,-1.95862,-7.65917,199.802,-2.72543,-9.52056,-2.81429,-1.95862,7.65917,-199.802,-2.72543,9.52056,2.81429
2863,1249.73,831.274,918.095,-1.91781,-7.66918,199.954,-2.70357,-9.52981,-2.78819,-1.91781,7.66918,-199.954,-2.70357,9.52981,2.78819
2864,1252.56,829.167,918.051,-1.90731,-7.58647,200.179,-2.70223,-9.47067,-2.8175,-1.90731,7.58647,-200.179,-2.70223,9.47067,2.8175
2865,1255.4,826.935,918.031,-1.85928,-7.61301,200.343,-2.63227,-9.50399,-2.76801,-1.85928,7.61301,-200.343,-2.63227,9.50399,2.76801
2866,1258.38,824.519,918.072,-1.83923,-7.5673,200.503,-2.63737,-9.45169,-2.70456,-1.83923,7.5673,-200.503,-2.63737,9.45169,2.70456
2867,1261.57,821.922,917.915,-1.83944,-7.5467,200.69,-2.62129,-9.42235,-2.63622,-1.83944,7.5467,-200.69,-2.62129,9.42235,2.63622
2868,1264.43,819.319,918.217,-1.89263,-7.60597,200.894,-2.67056,-9.49987,-2.53099,-1.89263,7.60597,-200.894,-2.67056,9.49987,2.53099
2869,1267.54,816.532,918.356,-1.92892,-7.56716,201.08,-2.73568,-9.47243,-2.41952,-1.92892,7.56716,-201.08,-2.73568,9.47243,2.41952
2870,1270.55,813.613,918.406,-1.931,-7.45715,201.255,-2.78974,-9.32095,-2.24523,-1.931,7.45715,-201.255,-2.78974,9.32095,2.24523
2871,1273.7,810.503,918.5,-2.03656,-7.42518,201.403,-2.93446,-9.31086,-2.06927,-2.03656,7.42518,-201.403,-2.93446,9.31086,2.06927
2872,1276.81,807.283,918.586,-2.10253,-7.42961,201.47,-3.03705,-9.29601,-1.81163,-2.10253,7.42961,-201.47,-3.03705,9.29601,1.81163
2873,1280.13,803.943,918.655,-2.14527,-7.35743,201.487,-3.15572,-9.12809,-1.51031,-2.14527,7.35743,-201.487,-3.15572,9.12809,1.51031
2874,1283.51,800.346,918.694,-2.20377,-7.25188,201.441,-3.29865,-8.99133,-1.12907,-2.20377,7.25188,-201.441,-3.29865,8.99133,1.12907
2875,1286.96,796.727,918.683,-2.22835,-7.20955,201.395,-3.44831,-8.84422,-0.737423,-2.22835,7.20955,-201.395,-3.44831,8.84422,0.737423
2876,1290.53,792.648,918.552,-2.3345,-7.1146,201.344,-3.58137,-8.75892,-0.356186,-2.3345,7.1146,-201.344,-3.58137,8.75892,0.356186
2877,1294.02,788.554,918.341,-2.32152,-7.06065,201.301,-3.66095,-8.62456,-0.00454417,-2.32152,7.06065,-201.301,-3.66095,8.62456,0.00454417
2878,1297.68,784.219,918.052,-2.4112,-6.9398,201.316,-3.75442,-8.46722,0.252541,-2.4112,6.9398,-201.316,-3.75442,8.46722,-0.252541
2879,1301.39,779.774,917.729,-2.47973,-6.81097,201.252,-3.8576,-8.2932,0.559258,-2.47973,6.81097,-201.252,-3.8576,8.2932,-0.559258
2880,1305.19,775.194,917.517,-2.58899,-6.7625,201.21,-3.95038,-8.26053,0.77518,-2.58899,6.7625,-201.21,-3.95038,8.26053,-0.77518
2881,1309.19,770.318,917.38,-2.67121,-6.6112,201.191,-4.01883,-8.09752,0.929154,-2.67121,6.6112,-201.191,-4.01883,8.09752,-0.929154
2882,1313.05,765.403,917.295,-2.73596,-6.53746,201.173,-4.02019,-8.04221,1.19195,-2.73596,6.53746,-201.173,-4.02019,8.04221,-1.19195
2883,1316.87,760.314,917.236,-2.84082,-6.52949,201.153,-4.03391,-8.10894,1.40587,-2.84082,6.52949,-201.153,-4.03391,8.10894,-1.40587
2884,1320.86,755.004,917.154,-2.88372,-6.39253,201.154,-3.99699,-8.02744,1.60071,-2.88372,6.39253,-201.154,-3.99699,8.02744,-1.60071
2885,1325.11,749.344,917.191,-3.02739,-6.37624,201.114,-3.98516,-8.09927,1.90808,-3.02739,6.37624,-201.114,-3.98516,8.09927,-1.90808
2886,1329.39,743.611,917.431,-3.17693,-6.20434,201.124,-4.01643,-8.10684,2.09693,-3.17693,6.20434,-201.124,-4.01643,8.10684,-2.09693
2887,1333.93,737.54,917.903,-3.35206,-6.06826,201.097,-4.07531,-8.08515,2.39738,-3.35206,6.06826,-201.097,-4.07531,8.08515,-2.39738
2888,1338.6,731.181,918.529,-3.51055,-5.96415,201.126,-4.07563,-8.1955,2.59537,-3.51055,5.96415,-201.126,-4.07563,8.1955,-2.59537
2889,1343.22,724.576,919.126,-3.695,-5.77506,201.185,-4.18835,-8.20402,2.87222,-3.695,5.77506,-201.185,-4.18835,8.20402,-2.87222
2890,1347.83,717.766,919.698,-3.98163,-5.41658,201.247,-4.39285,-8.1505,3.04374,-3.98163,5.41658,-201.247,-4.39285,8.1505,-3.04374
2891,1352.6,710.744,920.214,-4.20499,-5.23913,201.259,-4.45659,-8.18134,3.29994,-4.20499,5.23913,-201.259,-4.45659,8.18134,-3.29994
2892,1357.53,703.768,920.842,-4.5254,-4.91575,201.164,-4.71978,-8.04691,3.68769,-4.5254,4.91575,-201.164,-4.71978,8.04691,-3.68769
2893,1362.54,696.52,921.638,-4.77014,-4.67731,201.072,-4.92907,-8.02185,3.93915,-4.77014,4.67731,-201.072,-4.92907,8.02185,-3.93915
2894,1367.63,689.317,922.458,-5.00597,-4.33719,200.862,-5.15298,-7.76425,4.398,-5.00597,4.33719,-200.862,-5.15298,7.76425,-4.398
2895,1372.75,681.939,923.431,-5.20701,-4.1521,200.594,-5.2496,-7.72542,4.70757,-5.20701,4.1521,-200.594,-5.2496,7.72542,-4.70757
2896,1377.83,674.746,924.381,-5.38303,-3.94254,200.252,-5.37942,-7.61104,5.09596,-5.38303,3.94254,-200.252,-5.37942,7.61104,-5.09596
2897,1382.87,667.536,925.464,-5.58743,-3.73345,199.798,-5.61117,-7.50828,5.52142,-5.58743,3.73345,-199.798,-5.61117,7.50828,-5.52142
2898,1387.95,660.409,926.339,-5.75823,-3.61367,199.291,-5.8417,-7.4716,5.90185,-5.75823,3.61367,-199.291,-5.8417,7.4716,-5.90185
2899,1393.04,653.456,926.983,-5.94957,-3.483,198.698,-6.19407,-7.3459,6.41163,-5.94957,3.483,-198.698,-6.19407,7.3459,-6.41163
2900,1398.04,646.745,927.445,-6.1301,-3.39205,198.06,-6.67366,-7.30256,6.88383,-6.1301,3.39205,-198.06,-6.67366,7.30256,-6.88383
2901,1402.91,640.256,927.684,-6.34065,-3.20458,197.44,-7.24361,-7.08068,7.41403,-6.34065,3.20458,-197.44,-7.24361,7.08068,-7.41403
2902,1407.83,633.851,927.887,-6.58719,-3.08686,196.878,-7.81221,-6.96801,7.83739,-6.58719,3.08686,-196.878,-7.81221,6.96801,-7.83739
2903,1412.67,627.573,928.146,-6.78692,-2.99071,196.347,-8.42737,-6.87156,8.17753,-6.78692,2.99071,-196.347,-8.42737,6.87156,-8.17753
2904,1417.57,621.294,928.531,-6.92725,-2.84587,195.856,-8.86896,-6.64772,8.52493,-6.92725,2.84587,-195.856,-8.86896,6.64772,-8.52493
