Model Outputs
60
,,yoshinari:CentreOfMass,,,yoshinari:CentreOfMassFloor,,,yoshinari:HED,,,,,,,,,yoshinari:LAJC,,,yoshinari:LAbsAnkleAngle,,,yoshinari:LAnkleAngles,,,yoshinari:LAnkleForce,,,yoshinari:LAnkleMoment,,,yoshinari:LAnklePower,,,yoshinari:LCL,,,,,,,,,yoshinari:LEJC,,,yoshinari:LElbowAngles,,,yoshinari:LElbowForce,,,yoshinari:LElbowMoment,,,yoshinari:LElbowPower,,,yoshinari:LFE,,,,,,,,,yoshinari:LFO,,,,,,,,,yoshinari:LFootProgressAngles,,,yoshinari:LHJC,,,yoshinari:LHN,,,,,,,,,yoshinari:LHU,,,,,,,,,yoshinari:LHeadAngles,,,yoshinari:LHipAngles,,,yoshinari:LHipForce,,,yoshinari:LHipMoment,,,yoshinari:LHipPower,,,yoshinari:LKJC,,,yoshinari:LKneeAngles,,,yoshinari:LKneeForce,,,yoshinari:LKneeMoment,,,yoshinari:LKneePower,,,yoshinari:LNeckAngles,,,yoshinari:LNeckForce,,,yoshinari:LNeckMoment,,,yoshinari:LNeckPower,,,yoshinari:LPelvisAngles,,,yoshinari:LRA,,,,,,,,,yoshinari:LSJC,,,yoshinari:LShoulderAngles,,,yoshinari:LShoulderForce,,,yoshinari:LShoulderMoment,,,yoshinari:LShoulderPower,,,yoshinari:LSpineAngles,,,yoshinari:LTI,,,,,,,,,yoshinari:LTO,,,,,,,,,yoshinari:LThoraxAngles,,,yoshinari:LWJC,,,yoshinari:LWaistForce,,,yoshinari:LWaistMoment,,,yoshinari:LWaistPower,,,yoshinari:LWristAngles,,,yoshinari:LWristForce,,,yoshinari:LWristMoment,,,yoshinari:LWristPower,,,yoshinari:PEL,,,,,,,,,yoshinari:RAJC,,,yoshinari:RAbsAnkleAngle,,,yoshinari:RAnkleAngles,,,yoshinari:RAnkleForce,,,yoshinari:RAnkleMoment,,,yoshinari:RAnklePower,,,yoshinari:RCL,,,,,,,,,yoshinari:REJC,,,yoshinari:RElbowAngles,,,yoshinari:RElbowForce,,,yoshinari:RElbowMoment,,,yoshinari:RElbowPower,,,yoshinari:RFE,,,,,,,,,yoshinari:RFO,,,,,,,,,yoshinari:RFootProgressAngles,,,yoshinari:RHJC,,,yoshinari:RHN,,,,,,,,,yoshinari:RHU,,,,,,,,,yoshinari:RHeadAngles,,,yoshinari:RHipAngles,,,yoshinari:RHipForce,,,yoshinari:RHipMoment,,,yoshinari:RHipPower,,,yoshinari:RKJC,,,yoshinari:RKneeAngles,,,yoshinari:RKneeForce,,,yoshinari:RKneeMoment,,,yoshinari:RKneePower,,,yoshinari:RNeckAngles,,,yoshinari:RNeckForce,,,yoshinari:RNeckMoment,,,yoshinari:RNeckPower,,,yoshinari:RPelvisAngles,,,yoshinari:RRA,,,,,,,,,yoshinari:RSJC,,,yoshinari:RShoulderAngles,,,yoshinari:RShoulderForce,,,yoshinari:RShoulderMoment,,,yoshinari:RShoulderPower,,,yoshinari:RSpineAngles,,,yoshinari:RTI,,,,,,,,,yoshinari:RTO,,,,,,,,,yoshinari:RThoraxAngles,,,yoshinari:RWJC,,,yoshinari:RWaistForce,,,yoshinari:RWaistMoment,,,yoshinari:RWaistPower,,,yoshinari:RWristAngles,,,yoshinari:RWristForce,,,yoshinari:RWristMoment,,,yoshinari:RWristPower,,,yoshinari:TRX,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
238,0,-3401.065674,-624.033752,1653.320679,-3345.621094,-726.115784,1653.378784,,,,,,,,,,,,,-3387.578613,-707.605652,1334.977783,-3353.005127,-711.299194,1176.578003,,,,-3472.334473,-559.111145,1408.835571,-3433.483887,-506.226135,1194.572388,-3475.034912,-473.616882,1098.008545,-3477.436768,-465.317963,1038.099365,-3433.801758,-482.628418,857.110168,,,,-3495.354980,-423.123596,796.390137,-3471.123779,-876.969482,1399.446289,-3469.762207,-938.174316,1163.489746,-3448.030029,-948.328247,1084.916260,-3406.316895,-951.992737,961.075378,-3366.648438,-940.844910,856.770325,,,,-3396.647217,-982.491821,792.076233,-3395.302979,-593.704651,988.610352,-3400.757568,-832.830750,997.054138,,,,,,,-3472.525146,-525.872925,848.638489,-3467.065186,-572.268372,508.233551,-3502.308838,-562.440796,402.676697,,,,,,,-3408.828125,-678.547607,152.307022,-3446.267090,-879.727478,648.100281,-3461.994629,-861.274963,526.716736,-3497.793213,-854.070862,340.718567,,,,,,,-3397.984131,-739.574097,148.714401,-183.717239,1231.323975,1113.020752,-111.702202,1246.452271,1033.838745,-203.749771,1302.867676,1037.989868,-128.240341,1320.810791,1033.401001,-172.272232,1156.952637,1038.782959,-96.159943,1170.900757,1035.039062
239,0,-3401.314209,-624.139099,1653.356445,-3345.873535,-726.297058,1653.670654,,,,,,,,,,,,,-3387.462402,-707.653931,1334.862671,-3353.759277,-711.244690,1176.400513,,,,-3472.763428,-559.157288,1408.856812,-3433.503662,-506.424194,1194.450684,-3474.675293,-473.785889,1098.412964,-3477.294434,-465.408997,1038.058105,-3435.381592,-482.429626,856.655212,,,,-3494.607422,-423.328400,796.539490,-3471.135498,-876.974487,1399.462158,-3469.751709,-938.244995,1163.580322,-3448.271973,-948.398682,1084.831421,-3406.307373,-952.039673,961.067932,-3366.582520,-940.779663,856.771484,,,,-3397.476318,-982.698975,791.607788,-3396.204590,-593.497742,988.471985,-3400.754639,-832.652832,997.441895,,,,,,,-3472.281982,-525.975525,848.583679,-3467.168701,-572.413818,508.194519,-3502.085938,-562.574829,402.778137,,,,,,,-3408.916016,-678.502747,152.703888,-3446.447998,-880.011841,647.914734,-3462.197266,-861.344177,526.582153,-3496.988525,-854.026611,340.931274,,,,,,,-3398.090332,-739.556091,148.655457,-183.754959,1231.344482,1113.041138,-111.736176,1246.502319,1033.896362,-203.767624,1302.876465,1038.007202,-128.284943,1320.855225,1033.435669,-172.280746,1156.995728,1038.788208,-96.184868,1170.935791,1035.087769
240,0,-3401.452393,-624.372070,1653.238892,-3345.501221,-726.386902,1653.188232,,,,,,,,,,,,,-3387.284180,-707.805420,1334.698853,-3353.104980,-711.514282,1176.410034,,,,-3472.679199,-559.285034,1408.849487,-3433.824951,-506.552948,1194.388428,-3474.752441,-473.906006,1098.470947,-3477.170166,-465.477600,1037.993896,-3434.200439,-482.783386,856.971008,,,,-3495.113525,-423.259949,796.459412,-3471.933838,-876.924316,1398.853760,-3470.166748,-938.214294,1163.376465,-3448.700195,-948.459961,1084.760132,-3406.587646,-952.141724,961.109619,-3366.657227,-940.828247,856.716614,,,,-3397.563232,-982.615234,791.430115,-3395.990723,-593.566406,988.336365,-3402.261230,-832.753662,996.669434,,,,,,,-3472.572510,-525.981506,848.451782,-3467.396484,-572.414246,508.023743,-3501.739502,-562.583313,402.712372,,,,,,,-3409.317383,-678.749573,152.249374,-3446.340576,-880.180298,647.788391,-3462.163574,-861.420959,526.612793,-3497.642578,-854.102905,340.740662,,,,,,,-3398.190430,-739.590698,148.688599,-183.735413,1231.352295,1113.014160,-111.715294,1246.522217,1033.861816,-203.746399,1302.885620,1038.003052,-128.280273,1320.865723,1033.430176,-172.228409,1156.988647,1038.772705,-96.156303,1170.959961,1035.069580
241,0,-3401.516113,-624.375671,1653.198242,-3346.042725,-726.672241,1653.923706,,,,,,,,,,,,,-3387.284424,-707.763306,1334.816895,-3353.761230,-711.425781,1176.356812,,,,-3473.437256,-559.447632,1408.672119,-3433.708496,-506.582550,1194.362793,-3475.954834,-473.891418,1098.540039,-3477.053467,-465.557861,1037.949219,-3435.788574,-482.634186,856.816895,,,,-3495.056885,-423.394073,796.523987,-3472.180908,-877.026367,1398.633057,-3469.909668,-938.238464,1163.452637,-3448.613525,-948.510986,1084.667847,-3406.726074,-952.135315,960.915649,-3366.773926,-940.883301,856.620239,,,,-3398.181885,-982.597473,791.344604,-3397.104980,-593.291016,988.334534,-3401.300049,-832.922668,996.797546,,,,,,,-3473.911865,-525.970276,848.294617,-3466.989746,-572.474792,508.139130,-3502.375244,-562.512329,402.471252,,,,,,,-3409.445068,-678.773010,152.102417,-3446.214355,-880.185791,647.905029,-3461.993408,-861.308899,526.647705,-3498.221924,-853.669861,341.112183,,,,,,,-3398.122070,-739.592224,148.656174,-183.655960,1231.321411,1113.007935,-111.675262,1246.496948,1033.845703,-203.728806,1302.890991,1037.970703,-128.265610,1320.866943,1033.401611,-172.173889,1156.976685,1038.758545,-96.070061,1170.956909,1035.040039
242,0,-3401.286865,-624.501343,1653.227661,-3345.980957,-726.766602,1653.867676,,,,,,,,,,,,,-3387.265137,-707.791565,1334.749878,-3353.567139,-711.502136,1176.414429,,,,-3473.359619,-559.457520,1408.535767,-3433.012451,-506.736115,1193.573975,-3475.931152,-474.122467,1098.590698,-3477.121582,-465.567902,1037.900269,-3434.076904,-483.051239,857.298279,,,,-3494.924805,-423.429047,796.460999,-3471.902344,-877.156189,1398.841309,-3470.019287,-938.295898,1163.449951,-3448.463623,-948.643555,1084.675171,-3406.595215,-952.107178,961.037659,-3366.727783,-940.897949,856.673645,,,,-3398.396973,-982.405273,791.367310,-3395.310303,-593.674255,988.559265,-3401.712891,-832.885681,996.762878,,,,,,,-3473.316895,-525.905090,848.523804,-3466.950195,-572.456909,508.069702,-3501.671143,-562.622009,402.806976,,,,,,,-3409.444336,-678.642944,152.245682,-3446.683105,-880.326477,647.854797,-3462.258545,-861.402588,526.714417,-3498.572510,-854.151978,340.593262,,,,,,,-3398.060059,-739.687073,148.688889,-183.665329,1231.265503,1113.019043,-111.680054,1246.455811,1033.857422,-203.738663,1302.856812,1037.975342,-128.280045,1320.835205,1033.402832,-172.157944,1156.902466,1038.761597,-96.063454,1170.900757,1035.058105
243,0,-3401.211914,-624.537476,1653.195068,-3346.008301,-726.866211,1653.936646,,,,,,,,,,,,,-3387.448242,-707.762024,1334.756714,-3353.468018,-711.593689,1176.365845,,,,-3473.226807,-559.325989,1408.616211,-3432.802979,-506.790985,1193.531250,-3475.282471,-474.238678,1098.723267,-3477.085205,-465.621948,1037.805908,-3434.687744,-482.978394,856.894165,,,,-3494.955566,-423.424957,796.627319,-3470.906494,-877.423279,1399.399780,-3469.836426,-938.270752,1163.484619,-3448.660645,-948.539062,1084.542114,-3406.646484,-952.108093,960.876404,-3366.757324,-940.851929,856.611023,,,,-3398.044922,-982.489258,791.836304,-3395.854980,-593.686401,988.554993,-3400.710938,-832.924133,997.054199,,,,,,,-3472.973145,-526.037476,848.325867,-3466.872314,-572.406128,508.222168,-3502.167236,-562.547546,402.756134,,,,,,,-3409.226074,-678.791504,152.227158,-3446.657227,-880.140869,647.953857,-3462.125244,-861.359680,526.765198,-3498.239746,-854.122131,340.676331,,,,,,,-3398.104248,-739.452087,148.666367,-183.712280,1231.232422,1113.037598,-111.704834,1246.424316,1033.902222,-203.807266,1302.845703,1037.986816,-128.328293,1320.813232,1033.446777,-172.180984,1156.880493,1038.772461,-96.083748,1170.897217,1035.069702
244,0,-3400.803711,-624.518982,1653.277100,-3344.491211,-726.513794,1654.393066,,,,,,,,,,,,,-3387.497314,-707.725098,1334.822266,-3353.146973,-711.557068,1176.398682,,,,-3472.624512,-559.330627,1408.617920,-3433.957275,-506.658844,1194.240479,-3473.743164,-474.228577,1098.581787,-3476.931396,-465.675293,1037.819946,-3433.995605,-483.155762,857.270569,,,,-3494.430420,-423.606720,796.552795,-3471.606201,-877.180969,1398.546753,-3470.016113,-938.286804,1163.470215,-3450.035156,-948.267212,1084.664551,-3406.520996,-952.070435,960.851990,-3366.810303,-940.910889,856.624146,,,,-3397.853760,-982.452515,791.604370,-3395.633301,-593.660339,988.485657,-3400.370850,-832.986694,997.127625,,,,,,,-3472.634277,-525.948853,848.556580,-3466.816650,-572.274048,508.196106,-3501.418457,-562.674500,402.831757,,,,,,,-3409.008301,-678.488831,152.699417,-3446.550049,-880.113281,647.948059,-3462.105713,-861.449463,526.714294,-3498.223877,-854.033142,340.719116,,,,,,,-3398.156006,-739.556580,148.661469,-183.775803,1231.249512,1113.058960,-111.751488,1246.422485,1033.906860,-203.849060,1302.811646,1038.016357,-128.372162,1320.801025,1033.453369,-172.238434,1156.893921,1038.791504,-96.146019,1170.892700,1035.093994
245,0,-3401.005615,-624.589600,1653.292969,-3345.856689,-727.001709,1653.890503,,,,,,,,,,,,,-3387.350830,-707.778198,1334.716553,-3352.553467,-711.732605,1176.385498,,,,-3472.415527,-559.313049,1408.624146,-3433.859619,-506.755646,1194.211304,-3475.158203,-474.204620,1098.836426,-3477.035645,-465.672852,1037.626343,-3435.059814,-483.001404,856.886353,,,,-3494.621094,-423.698761,796.484619,-3471.424072,-877.231323,1398.707397,-3469.680176,-938.260193,1163.419556,-3448.700195,-948.323975,1084.612061,-3406.670166,-951.999939,960.839966,-3366.723389,-940.788391,856.572998,,,,-3398.215332,-982.360779,791.527283,-3396.610596,-593.525696,988.499634,-3401.149658,-832.984497,996.857971,,,,,,,-3473.223389,-525.961243,848.171753,-3466.984375,-572.441589,508.171448,-3501.917480,-562.653503,402.831299,,,,,,,-3409.129883,-678.608582,152.299713,-3446.593994,-880.133423,647.860535,-3462.287842,-861.440796,526.701111,-3497.357910,-854.024353,340.975555,,,,,,,-3398.308105,-739.604553,148.715668,-183.817215,1231.262573,1113.049194,-111.783249,1246.457397,1033.914062,-203.878815,1302.795044,1038.029419,-128.401306,1320.843140,1033.479980,-172.258545,1156.938110,1038.789795,-96.162033,1170.949463,1035.114624
246,0,-3401.356934,-624.714722,1653.208374,-3345.348877,-726.960632,1653.371338,,,,,,,,,,,,,-3387.268066,-707.853149,1334.692993,-3353.136230,-711.542908,1176.334961,,,,-3472.915283,-559.505127,1408.569458,-3433.386963,-506.827423,1194.287231,-3475.127197,-474.245178,1098.902344,-3476.963135,-465.710602,1037.684326,-3434.358398,-483.273590,856.950928,,,,-3494.159424,-423.810089,796.485352,-3471.817627,-877.230408,1398.435059,-3469.907227,-938.367615,1163.318726,-3448.141602,-948.474304,1084.455444,-3407.613525,-952.819702,959.996399,-3366.618408,-940.742188,856.651184,,,,-3398.227295,-982.343262,791.672119,-3396.249268,-593.598816,988.446350,-3401.335205,-832.903870,996.799561,,,,,,,-3473.154541,-526.010132,848.362976,-3466.935059,-572.611572,508.095978,-3501.967041,-562.583496,402.722260,,,,,,,-3408.982910,-678.709961,152.334641,-3446.514893,-880.161926,647.880859,-3462.310059,-861.451965,526.673645,-3498.104736,-853.895813,341.219940,,,,,,,-3398.402100,-739.711060,148.637741,-183.777008,1231.327393,1113.037354,-111.746452,1246.540039,1033.887451,-203.853149,1302.854248,1038.010498,-128.361618,1320.888428,1033.448975,-172.205765,1156.978027,1038.780518,-96.112602,1171.012939,1035.107178
247,0,-3401.318848,-624.847107,1653.109253,-3345.633301,-727.068359,1653.870117,,,,,,,,,,,,,-3387.293213,-707.821899,1334.767822,-3353.330566,-711.397461,1176.205444,,,,-3472.948486,-559.443604,1408.602661,-3432.014160,-506.845642,1193.715942,-3476.026367,-474.236664,1098.660400,-3476.690674,-465.827545,1037.755737,-3434.263184,-483.306610,857.013611,,,,-3493.861816,-423.941895,796.503296,-3471.609131,-877.269775,1398.493652,-3469.844971,-938.277771,1163.333862,-3448.330811,-948.463684,1084.484741,-3406.716553,-952.177368,960.628357,-3366.997803,-940.859619,856.333069,,,,-3398.313965,-982.316711,791.462219,-3397.360352,-593.231995,988.277161,-3401.332520,-832.859192,996.802490,,,,,,,-3473.726074,-525.997681,848.331604,-3466.463135,-572.501038,508.199524,-3501.658203,-562.700073,402.873749,,,,,,,-3408.967041,-678.520081,152.692368,-3446.631836,-880.186707,647.883362,-3462.419922,-861.613342,526.615967,-3498.749512,-854.280518,340.547974,,,,,,,-3398.290771,-739.710938,148.615646,-183.688141,1231.360962,1113.027100,-111.645874,1246.575684,1033.869263,-203.765091,1302.892944,1038.003418,-128.297104,1320.928101,1033.432007,-172.095993,1156.997803,1038.781860,-96.006645,1171.037354,1035.072021
248,0,-3400.920654,-624.831909,1653.115723,-3344.451172,-726.593750,1654.096313,,,,,,,,,,,,,-3387.235352,-707.796753,1334.476440,-3353.337158,-711.627319,1176.311523,,,,-3473.639160,-559.168945,1408.833984,-3433.273926,-506.868469,1194.267456,-3475.209229,-474.355042,1098.917725,-3476.882812,-465.781128,1037.590820,-3434.294434,-483.394226,856.967773,,,,-3493.880615,-423.980804,796.377075,-3471.384766,-877.197815,1398.486816,-3469.751221,-938.214294,1163.311890,-3448.572510,-948.424011,1084.484131,-3406.574463,-952.197998,960.646179,-3366.700439,-940.587402,856.284790,,,,-3398.661377,-982.270447,791.475525,-3397.349854,-593.256958,988.460144,-3401.468506,-832.890808,996.787964,,,,,,,-3474.257812,-525.953857,848.331604,-3466.646484,-572.488281,508.190979,-3501.890381,-562.646667,402.743713,,,,,,,-3409.011963,-678.471924,152.835312,-3446.463623,-880.158752,647.874268,-3462.405273,-861.468140,526.658386,-3498.796143,-853.916809,341.051086,,,,,,,-3398.159180,-739.675476,148.682434,-183.534851,1231.345703,1112.998779,-111.546249,1246.597534,1033.822021,-203.640823,1302.942627,1037.969360,-128.168427,1320.968262,1033.392944,-171.953293,1157.003540,1038.767700,-95.876404,1171.036621,1035.025391
249,0,-3400.687988,-624.836487,1653.283569,-3343.745117,-726.673889,1654.244385,,,,,,,,,,,,,-3387.191406,-707.928528,1334.781494,-3352.604736,-711.530518,1176.294312,,,,-3474.235840,-558.922546,1408.845947,-3433.427246,-506.740509,1194.231812,-3474.520752,-474.289581,1098.860107,-3476.757568,-465.872345,1037.606445,-3434.027588,-483.314911,857.219116,,,,-3493.810059,-424.083862,796.229065,-3470.797363,-877.233704,1398.441650,-3469.993164,-938.194031,1163.308105,-3448.329346,-948.445068,1084.373413,-3406.957031,-952.047485,960.516174,-3366.516602,-940.594055,856.470764,,,,-3398.187012,-982.115540,791.532654,-3396.740723,-593.646423,988.414001,-3400.876953,-832.750183,997.385986,,,,,,,-3473.246582,-526.064880,848.272217,-3467.126465,-572.486511,508.191406,-3501.856934,-562.616150,402.700562,,,,,,,-3409.225098,-678.708435,152.258621,-3446.324463,-880.201782,647.879028,-3462.155518,-861.380127,526.592651,-3497.955811,-854.301697,340.753296,,,,,,,-3398.218750,-739.635132,148.735519,-183.483398,1231.356201,1112.990967,-111.506531,1246.628662,1033.803955,-203.625610,1302.927368,1037.986816,-128.146683,1320.973267,1033.370483,-171.906326,1157.024902,1038.766235,-95.831543,1171.070801,1035.074951
250,0,-3400.672119,-624.768127,1653.235962,-3343.435791,-726.613586,1654.394775,,,,,,,,,,,,,-3386.919434,-707.782776,1334.617432,-3352.706543,-711.525696,1176.357056,,,,-3472.038818,-559.340149,1408.719849,-3433.356201,-506.790802,1194.078247,-3473.998291,-474.408966,1098.754761,-3476.897949,-465.816467,1037.482300,-3434.303467,-483.479401,857.109314,,,,-3493.562500,-424.158630,796.305420,-3470.654053,-877.210999,1398.486572,-3469.135254,-938.168213,1163.458496,-3447.733887,-948.367676,1084.449097,-3406.828857,-951.978760,960.452881,-3366.795898,-940.580200,856.123108,,,,-3397.911621,-981.959595,791.461365,-3395.766113,-593.601990,988.515015,-3401.151123,-832.640015,996.977478,,,,,,,-3472.942627,-525.996704,848.324951,-3466.936035,-572.491455,508.258698,-3501.873291,-562.682739,402.714417,,,,,,,-3408.691895,-678.566589,152.710434,-3446.097412,-880.071777,647.972656,-3462.102539,-861.434021,526.657227,-3497.865723,-854.108948,340.726288,,,,,,,-3398.086670,-739.565002,148.728561,-183.576401,1231.399292,1113.019775,-111.584496,1246.651367,1033.851196,-203.700470,1302.933472,1037.993652,-128.229858,1320.986450,1033.421875,-171.994110,1157.033081,1038.769043,-95.902931,1171.113647,1035.137573
251,0,-3400.539551,-624.887146,1653.272827,-3343.384277,-726.560547,1654.370483,,,,,,,,,,,,,-3386.853027,-707.864685,1334.440918,-3352.541992,-711.610352,1176.219849,,,,-3472.031738,-559.373230,1408.540039,-3432.717041,-506.902283,1194.344849,-3475.064941,-474.238617,1098.808472,-3476.623047,-465.902557,1037.507446,-3434.206055,-483.303925,856.891846,,,,-3493.117432,-424.208862,796.474731,-3470.120117,-877.297546,1398.536621,-3469.384766,-938.197998,1163.424805,-3447.569336,-948.388916,1084.446899,-3406.546875,-952.040161,960.476257,-3366.650879,-940.512329,856.325439,,,,-3398.213135,-982.024841,791.291077,-3395.351074,-593.709167,988.499451,-3400.501465,-832.707214,997.124939,,,,,,,-3472.034668,-526.022827,848.585938,-3466.627930,-572.474487,508.280029,-3501.660889,-562.738647,402.647156,,,,,,,-3409.049805,-678.720215,152.300186,-3446.475342,-880.336426,647.848450,-3462.282959,-861.538330,526.559387,-3498.349609,-854.232971,340.604187,,,,,,,-3398.164307,-739.686646,148.607162,-183.686218,1231.393555,1113.033813,-111.633507,1246.689331,1033.871338,-203.777725,1302.918823,1038.017212,-128.289169,1320.993042,1033.453613,-172.035172,1157.049072,1038.790283,-95.979752,1171.146118,1035.198608
252,0,-3400.089111,-624.814636,1653.203613,-3344.834961,-727.048218,1653.802612,,,,,,,,,,,,,-3387.392578,-707.768799,1334.403687,-3352.471191,-711.518982,1176.265991,,,,-3472.271973,-559.445984,1408.450562,-3433.069336,-506.954834,1194.248779,-3474.474365,-474.390991,1098.848022,-3476.567139,-465.983917,1037.336426,-3434.104248,-483.357025,857.098999,,,,-3492.914307,-424.236725,796.412476,-3470.168701,-877.142700,1398.206665,-3469.344971,-938.156189,1163.391968,-3447.403076,-948.312927,1084.348511,-3406.631836,-951.849915,960.418274,-3366.550293,-940.407532,856.164368,,,,-3398.371582,-981.980835,791.148865,-3395.565918,-593.497620,988.455261,-3400.213135,-832.767090,997.424072,,,,,,,-3473.192871,-526.115356,848.320801,-3466.530273,-572.666870,508.280396,-3501.457031,-562.727539,402.693665,,,,,,,-3408.878906,-678.669128,152.399841,-3446.197021,-880.430969,647.804016,-3462.055908,-861.525208,526.584412,-3498.877441,-853.895447,341.035858,,,,,,,-3398.295410,-739.665588,148.524078,-183.642456,1231.369263,1113.044556,-111.618271,1246.666382,1033.862549,-203.750168,1302.896240,1038.013916,-128.257156,1320.975220,1033.414551,-172.003769,1157.036133,1038.809570,-95.922401,1171.134399,1035.091431
253,0,-3400.186768,-624.804993,1653.151489,-3344.054199,-726.597412,1654.058838,,,,,,,,,,,,,-3387.131592,-707.739990,1334.015503,-3352.678467,-711.405029,1176.215698,,,,-3471.655518,-559.366516,1408.493896,-3432.848145,-506.731079,1194.167236,-3474.392090,-474.384521,1098.835205,-3476.595459,-465.951660,1037.266235,-3434.082031,-483.459717,857.190308,,,,-3493.116211,-424.214172,796.322388,-3471.529785,-877.068970,1398.313965,-3469.254883,-938.177856,1163.266235,-3447.175781,-948.322266,1084.337646,-3406.623779,-951.826782,960.421570,-3366.553711,-940.421509,856.220093,,,,-3397.685303,-981.912292,791.111084,-3396.159912,-593.301575,988.393677,-3400.249756,-832.715637,997.420593,,,,,,,-3473.039062,-526.077881,848.196594,-3466.689453,-572.548950,508.047394,-3501.975098,-562.644043,402.558258,,,,,,,-3408.834473,-678.535583,152.779755,-3446.140869,-880.260986,647.858032,-3461.958496,-861.447815,526.569092,-3497.979736,-854.224243,340.758850,,,,,,,-3398.221436,-739.662231,148.730225,-183.534042,1231.309082,1113.004517,-111.529266,1246.570679,1033.840454,-203.662048,1302.874146,1038.000854,-128.168686,1320.956665,1033.414673,-171.906998,1156.996216,1038.772827,-95.833076,1171.094849,1035.044189
254,0,-3399.887695,-624.739746,1653.329834,-3343.262695,-726.687683,1654.313599,,,,,,,,,,,,,-3386.690186,-707.756714,1334.230103,-3351.421631,-711.606079,1176.149292,,,,-3471.778320,-559.297302,1408.823853,-3432.603027,-506.821747,1194.209595,-3474.114014,-474.326599,1098.704834,-3476.661621,-465.894196,1037.429321,-3434.166260,-483.375488,856.968689,,,,-3492.723877,-424.251953,796.359314,-3468.643066,-877.399414,1397.955200,-3469.368896,-938.102356,1163.260620,-3447.380371,-948.290344,1084.341309,-3406.227539,-951.749634,960.499207,-3366.381348,-940.301697,856.390198,,,,-3397.436768,-981.771545,791.295837,-3395.968994,-593.594604,988.418823,-3400.723145,-832.596619,997.006165,,,,,,,-3473.169189,-525.981873,848.214539,-3466.326660,-572.592773,508.297028,-3501.642822,-562.774597,402.715454,,,,,,,-3409.084229,-678.676636,152.333603,-3445.984131,-880.321594,647.466370,-3462.046631,-861.499268,526.540955,-3497.655029,-853.675720,341.253998,,,,,,,-3398.238037,-739.648926,148.580734,-183.439377,1231.294678,1113.016602,-111.473503,1246.560059,1033.800293,-203.615616,1302.905762,1037.965576,-128.149933,1320.954224,1033.370972,-171.819275,1156.950928,1038.770020,-95.748535,1171.060547,1034.993042
